"variable_name","module","label","type","format","n_datasets","year_range","min_year","max_year","regions","has_ontario","has_national","file_types","has_share","has_linked","has_pumf","in_main_files","sample_datasets"
"PA2_07","PA2_","Past 7 days - done light housework","Num8","CCHS_YESNOFM",4,"2008-2009",2008,2009,"Unknown",FALSE,FALSE,"Other",FALSE,FALSE,FALSE,TRUE,"CCHS200809_HA; CCHS200809_HA_COG; CCHS200809_HA_COG_LEVEL1"
"PA2_08","PA2_","Past 7 days - done heavy housework","Num8","CCHS_YESNOFM",4,"2008-2009",2008,2009,"Unknown",FALSE,FALSE,"Other",FALSE,FALSE,FALSE,TRUE,"CCHS200809_HA; CCHS200809_HA_COG; CCHS200809_HA_COG_LEVEL1"
"PA2_09A","PA2_","Past 7 days - done home repairs","Num8","CCHS_YESNOFM",4,"2008-2009",2008,2009,"Unknown",FALSE,FALSE,"Other",FALSE,FALSE,FALSE,TRUE,"CCHS200809_HA; CCHS200809_HA_COG; CCHS200809_HA_COG_LEVEL1"
"PA2_09B","PA2_","Past 7 days - done lawn work","Num8","CCHS_YESNOFM",4,"2008-2009",2008,2009,"Unknown",FALSE,FALSE,"Other",FALSE,FALSE,FALSE,TRUE,"CCHS200809_HA; CCHS200809_HA_COG; CCHS200809_HA_COG_LEVEL1"
"PA2_09C","PA2_","Past 7 days - outdoor gardening","Num8","CCHS_YESNOFM",4,"2008-2009",2008,2009,"Unknown",FALSE,FALSE,"Other",FALSE,FALSE,FALSE,TRUE,"CCHS200809_HA; CCHS200809_HA_COG; CCHS200809_HA_COG_LEVEL1"
"PA2_09D","PA2_","Past 7 days - caring for another person","Num8","CCHS_YESNOFM",4,"2008-2009",2008,2009,"Unknown",FALSE,FALSE,"Other",FALSE,FALSE,FALSE,TRUE,"CCHS200809_HA; CCHS200809_HA_COG; CCHS200809_HA_COG_LEVEL1"
"PA2_10A","PA2_","Past 7 days - work for pay/volunteer","Num8","CCHS_YESNOFM",4,"2008-2009",2008,2009,"Unknown",FALSE,FALSE,"Other",FALSE,FALSE,FALSE,TRUE,"CCHS200809_HA; CCHS200809_HA_COG; CCHS200809_HA_COG_LEVEL1"
"PA2_10B","PA2_","No. hrs per week -work for pay/volunteer","Num8","CCHS_HOUR3DFM",4,"2008-2009",2008,2009,"Unknown",FALSE,FALSE,"Other",FALSE,FALSE,FALSE,TRUE,"CCHS200809_HA; CCHS200809_HA_COG; CCHS200809_HA_COG_LEVEL1"
"PA2_10C","PA2_","Amount of physical act for job/volunteer","Num8","CCHS_PA210CFM",4,"2008-2009",2008,2009,"Unknown",FALSE,FALSE,"Other",FALSE,FALSE,FALSE,TRUE,"CCHS200809_HA; CCHS200809_HA_COG; CCHS200809_HA_COG_LEVEL1"
"PA2_11A","PA2_","Representative of activity level - 12mo","Num8","CCHS_AGREEFM",4,"2008-2009",2008,2009,"Unknown",FALSE,FALSE,"Other",FALSE,FALSE,FALSE,TRUE,"CCHS200809_HA; CCHS200809_HA_COG; CCHS200809_HA_COG_LEVEL1"
"PA2_11B","PA2_","Past 7 days – act. level lower/higher","Num8","CCHS_PA211BFM",4,"2008-2009",2008,2009,"Unknown",FALSE,FALSE,"Other",FALSE,FALSE,FALSE,TRUE,"CCHS200809_HA; CCHS200809_HA_COG; CCHS200809_HA_COG_LEVEL1"
"PA2_12","PA2_","Past 12 months - wanted to do more phys.","Num8","CCHS_YESNOFM",4,"2008-2009",2008,2009,"Unknown",FALSE,FALSE,"Other",FALSE,FALSE,FALSE,TRUE,"CCHS200809_HA; CCHS200809_HA_COG; CCHS200809_HA_COG_LEVEL1"
"PA2_13A","PA2_","Barriers to phys. act.- cost","Num8","CCHS_YESNOFM",4,"2008-2009",2008,2009,"Unknown",FALSE,FALSE,"Other",FALSE,FALSE,FALSE,TRUE,"CCHS200809_HA; CCHS200809_HA_COG; CCHS200809_HA_COG_LEVEL1"
"PA2_13B","PA2_","Barriers to phys. act. - transportation","Num8","CCHS_YESNOFM",4,"2008-2009",2008,2009,"Unknown",FALSE,FALSE,"Other",FALSE,FALSE,FALSE,TRUE,"CCHS200809_HA; CCHS200809_HA_COG; CCHS200809_HA_COG_LEVEL1"
"PA2_13C","PA2_","Barriers to phys. act.- not avail. area","Num8","CCHS_YESNOFM",4,"2008-2009",2008,2009,"Unknown",FALSE,FALSE,"Other",FALSE,FALSE,FALSE,TRUE,"CCHS200809_HA; CCHS200809_HA_COG; CCHS200809_HA_COG_LEVEL1"
"PA2_13D","PA2_","Barriers to phys. act. - not accessible","Num8","CCHS_YESNOFM",4,"2008-2009",2008,2009,"Unknown",FALSE,FALSE,"Other",FALSE,FALSE,FALSE,TRUE,"CCHS200809_HA; CCHS200809_HA_COG; CCHS200809_HA_COG_LEVEL1"
"PA2_13E","PA2_","Barriers to phys. act. - too far","Num8","CCHS_YESNOFM",4,"2008-2009",2008,2009,"Unknown",FALSE,FALSE,"Other",FALSE,FALSE,FALSE,TRUE,"CCHS200809_HA; CCHS200809_HA_COG; CCHS200809_HA_COG_LEVEL1"
"PA2_13F","PA2_","Barriers to phys. act.- health condition","Num8","CCHS_YESNOFM",4,"2008-2009",2008,2009,"Unknown",FALSE,FALSE,"Other",FALSE,FALSE,FALSE,TRUE,"CCHS200809_HA; CCHS200809_HA_COG; CCHS200809_HA_COG_LEVEL1"
"PA2_13G","PA2_","Barriers to phys. act.- illness/injury","Num8","CCHS_YESNOFM",4,"2008-2009",2008,2009,"Unknown",FALSE,FALSE,"Other",FALSE,FALSE,FALSE,TRUE,"CCHS200809_HA; CCHS200809_HA_COG; CCHS200809_HA_COG_LEVEL1"
"PA2_13H","PA2_","Barriers to phys. act. - fear of injury","Num8","CCHS_YESNOFM",4,"2008-2009",2008,2009,"Unknown",FALSE,FALSE,"Other",FALSE,FALSE,FALSE,TRUE,"CCHS200809_HA; CCHS200809_HA_COG; CCHS200809_HA_COG_LEVEL1"
"PA2_13I","PA2_","Barriers to phys. act. - lack of time","Num8","CCHS_YESNOFM",4,"2008-2009",2008,2009,"Unknown",FALSE,FALSE,"Other",FALSE,FALSE,FALSE,TRUE,"CCHS200809_HA; CCHS200809_HA_COG; CCHS200809_HA_COG_LEVEL1"
"PA2_13J","PA2_","Barriers to phys. act. - lack of energy","Num8","CCHS_YESNOFM",4,"2008-2009",2008,2009,"Unknown",FALSE,FALSE,"Other",FALSE,FALSE,FALSE,TRUE,"CCHS200809_HA; CCHS200809_HA_COG; CCHS200809_HA_COG_LEVEL1"
"PA2_13K","PA2_","Barriers to phys. act. - lack of motiv.","Num8","CCHS_YESNOFM",4,"2008-2009",2008,2009,"Unknown",FALSE,FALSE,"Other",FALSE,FALSE,FALSE,TRUE,"CCHS200809_HA; CCHS200809_HA_COG; CCHS200809_HA_COG_LEVEL1"
"PA2_13L","PA2_","Barriers to phys. act. - lack of skills","Num8","CCHS_YESNOFM",4,"2008-2009",2008,2009,"Unknown",FALSE,FALSE,"Other",FALSE,FALSE,FALSE,TRUE,"CCHS200809_HA; CCHS200809_HA_COG; CCHS200809_HA_COG_LEVEL1"
"PA2_13M","PA2_","Barriers to phys. act. - other","Num8","CCHS_YESNOFM",4,"2008-2009",2008,2009,"Unknown",FALSE,FALSE,"Other",FALSE,FALSE,FALSE,TRUE,"CCHS200809_HA; CCHS200809_HA_COG; CCHS200809_HA_COG_LEVEL1"
"PAADVAC2","PAAD","Alternate physical activity indicator - (D)","Num8","CCHS2021_ONT_SHARE_D00072F",11,"2015-2021",2015,2021,"Ontario, National",TRUE,TRUE,"Share",TRUE,FALSE,FALSE,TRUE,"CCHS2015_ONT_SHARE; CCHS2015_RFH_CAN_SHARE; CCHS2015_RFH_ONT_SHARE"
"PAADVACV","PAAD","Physical activity indicator - (D)","Num8","CCHS2021_ONT_SHARE_D00073F",11,"2015-2021",2015,2021,"Ontario, National",TRUE,TRUE,"Share",TRUE,FALSE,FALSE,TRUE,"CCHS2015_ONT_SHARE; CCHS2015_RFH_CAN_SHARE; CCHS2015_RFH_ONT_SHARE"
"PAADVARC","PAAD","Average minutes per day - recreational activities - (D)","Num8","CCHS2016_ONT_SHARE_M00030F",5,"2015-2016",2015,2016,"Ontario, National",TRUE,TRUE,"Share",TRUE,FALSE,FALSE,TRUE,"CCHS2015_ONT_SHARE; CCHS2015_RFH_CAN_SHARE; CCHS2015_RFH_ONT_SHARE"
"PAADVATH","PAAD","Average minutes per day - other activities - (D)","Num8","CCHS2016_ONT_SHARE_M00031F",5,"2015-2016",2015,2016,"Ontario, National",TRUE,TRUE,"Share",TRUE,FALSE,FALSE,TRUE,"CCHS2015_ONT_SHARE; CCHS2015_RFH_CAN_SHARE; CCHS2015_RFH_ONT_SHARE"
"PAADVATR","PAAD","Average minutes per day - active transportation - (D)","Num8","CCHS2016_ONT_SHARE_M00032F",5,"2015-2016",2015,2016,"Ontario, National",TRUE,TRUE,"Share",TRUE,FALSE,FALSE,TRUE,"CCHS2015_ONT_SHARE; CCHS2015_RFH_CAN_SHARE; CCHS2015_RFH_ONT_SHARE"
"PAADVDYS","PAAD","Num of days - physically active - 7 d - (D)","Num8","CCHS2021_ONT_SHARE_M00033F",11,"2015-2021",2015,2021,"Ontario, National",TRUE,TRUE,"Share",TRUE,FALSE,FALSE,TRUE,"CCHS2015_ONT_SHARE; CCHS2015_RFH_CAN_SHARE; CCHS2015_RFH_ONT_SHARE"
"PAADVFRI","PAAD","Was physically active - Friday - (D)","Num8","CCHS2021_ONT_SHARE_D00074F",11,"2015-2021",2015,2021,"Ontario, National",TRUE,TRUE,"Share",TRUE,FALSE,FALSE,TRUE,"CCHS2015_ONT_SHARE; CCHS2015_RFH_CAN_SHARE; CCHS2015_RFH_ONT_SHARE"
"PAADVMON","PAAD","Was physically active - Monday - (D)","Num8","CCHS2021_ONT_SHARE_D00075F",11,"2015-2021",2015,2021,"Ontario, National",TRUE,TRUE,"Share",TRUE,FALSE,FALSE,TRUE,"CCHS2015_ONT_SHARE; CCHS2015_RFH_CAN_SHARE; CCHS2015_RFH_ONT_SHARE"
"PAADVMVA","PAAD","Total minutes - moderate to vigorous physical activities - 7 d - (D)","Num8","CCHS2021_ONT_SHARE_M00034F",11,"2015-2021",2015,2021,"Ontario, National",TRUE,TRUE,"Share",TRUE,FALSE,FALSE,TRUE,"CCHS2015_ONT_SHARE; CCHS2015_RFH_CAN_SHARE; CCHS2015_RFH_ONT_SHARE"
"PAADVOTA","PAAD","Average daily num of minutes - other physical activities - 7 d - (D)","Num8","CCHS2021_ONT_SHARE_M00031F",6,"2017-2021",2017,2021,"Ontario",TRUE,FALSE,"Share",TRUE,FALSE,FALSE,TRUE,"CCHS2017_ONT_SHARE; CCHS201718_ONT_SHARE; CCHS2018_ONT_SHARE"
"PAADVOTH","PAAD","Total minutes - other physical activities - 7 d - (D)","Num8","CCHS2021_ONT_SHARE_M00035F",11,"2015-2021",2015,2021,"Ontario, National",TRUE,TRUE,"Share",TRUE,FALSE,FALSE,TRUE,"CCHS2015_ONT_SHARE; CCHS2015_RFH_CAN_SHARE; CCHS2015_RFH_ONT_SHARE"
"PAADVRCA","PAAD","Average daily num of minutes - recreational physical act - 7 d - (D)","Num8","CCHS2021_ONT_SHARE_M00030F",6,"2017-2021",2017,2021,"Ontario",TRUE,FALSE,"Share",TRUE,FALSE,FALSE,TRUE,"CCHS2017_ONT_SHARE; CCHS201718_ONT_SHARE; CCHS2018_ONT_SHARE"
"PAADVREC","PAAD","Total minutes - recreational physical activities - 7 d - (D)","Num8","CCHS2021_ONT_SHARE_M00036F",11,"2015-2021",2015,2021,"Ontario, National",TRUE,TRUE,"Share",TRUE,FALSE,FALSE,TRUE,"CCHS2015_ONT_SHARE; CCHS2015_RFH_CAN_SHARE; CCHS2015_RFH_ONT_SHARE"
"PAADVSAT","PAAD","Was physically active - Saturday - (D)","Num8","CCHS2021_ONT_SHARE_D00076F",11,"2015-2021",2015,2021,"Ontario, National",TRUE,TRUE,"Share",TRUE,FALSE,FALSE,TRUE,"CCHS2015_ONT_SHARE; CCHS2015_RFH_CAN_SHARE; CCHS2015_RFH_ONT_SHARE"
"PAADVSUN","PAAD","Was physically active - Sunday - (D)","Num8","CCHS2021_ONT_SHARE_D00077F",11,"2015-2021",2015,2021,"Ontario, National",TRUE,TRUE,"Share",TRUE,FALSE,FALSE,TRUE,"CCHS2015_ONT_SHARE; CCHS2015_RFH_CAN_SHARE; CCHS2015_RFH_ONT_SHARE"
"PAADVTHU","PAAD","Was physically active - Thursday - (D)","Num8","CCHS2021_ONT_SHARE_D00078F",11,"2015-2021",2015,2021,"Ontario, National",TRUE,TRUE,"Share",TRUE,FALSE,FALSE,TRUE,"CCHS2015_ONT_SHARE; CCHS2015_RFH_CAN_SHARE; CCHS2015_RFH_ONT_SHARE"
"PAADVTRA","PAAD","Average daily num of minutes - active transportation - 7 d (D)","Num8","CCHS2021_ONT_SHARE_M00032F",6,"2017-2021",2017,2021,"Ontario",TRUE,FALSE,"Share",TRUE,FALSE,FALSE,TRUE,"CCHS2017_ONT_SHARE; CCHS201718_ONT_SHARE; CCHS2018_ONT_SHARE"
"PAADVTRV","PAAD","Total minutes - active transportation - 7 d - (D)","Num8","CCHS2021_ONT_SHARE_M00037F",11,"2015-2021",2015,2021,"Ontario, National",TRUE,TRUE,"Share",TRUE,FALSE,FALSE,TRUE,"CCHS2015_ONT_SHARE; CCHS2015_RFH_CAN_SHARE; CCHS2015_RFH_ONT_SHARE"
"PAADVTUE","PAAD","Was physically active - Tuesday - (D)","Num8","CCHS2021_ONT_SHARE_D00079F",11,"2015-2021",2015,2021,"Ontario, National",TRUE,TRUE,"Share",TRUE,FALSE,FALSE,TRUE,"CCHS2015_ONT_SHARE; CCHS2015_RFH_CAN_SHARE; CCHS2015_RFH_ONT_SHARE"
"PAADVVIG","PAAD","Total minutes - vigorous physical activities - 7 d - (D)","Num8","CCHS2021_ONT_SHARE_M00038F",11,"2015-2021",2015,2021,"Ontario, National",TRUE,TRUE,"Share",TRUE,FALSE,FALSE,TRUE,"CCHS2015_ONT_SHARE; CCHS2015_RFH_CAN_SHARE; CCHS2015_RFH_ONT_SHARE"
"PAADVVOL","PAAD","Volume of weekly activity - 7 d (METs*mins/week) - (D)","Num8","CCHS2021_ONT_SHARE_M00039F",11,"2015-2021",2015,2021,"Ontario, National",TRUE,TRUE,"Share",TRUE,FALSE,FALSE,TRUE,"CCHS2015_ONT_SHARE; CCHS2015_RFH_CAN_SHARE; CCHS2015_RFH_ONT_SHARE"
"PAADVWED","PAAD","Was physically active - Wednesday - (D)","Num8","CCHS2021_ONT_SHARE_D00080F",11,"2015-2021",2015,2021,"Ontario, National",TRUE,TRUE,"Share",TRUE,FALSE,FALSE,TRUE,"CCHS2015_ONT_SHARE; CCHS2015_RFH_CAN_SHARE; CCHS2015_RFH_ONT_SHARE"
"PAADVWHO","PAAD","Physically active based on WHO guidelines - (D)","Num8","CCHS2021_ONT_SHARE_D00072F",11,"2015-2021",2015,2021,"Ontario, National",TRUE,TRUE,"Share",TRUE,FALSE,FALSE,TRUE,"CCHS2015_ONT_SHARE; CCHS2015_RFH_CAN_SHARE; CCHS2015_RFH_ONT_SHARE"
"PAADVWKD","PAAD","Num of days - physically active - weekday - 7 d - (D)","Num8","CCHS2021_ONT_SHARE_M00040F",11,"2015-2021",2015,2021,"Ontario, National",TRUE,TRUE,"Share",TRUE,FALSE,FALSE,TRUE,"CCHS2015_ONT_SHARE; CCHS2015_RFH_CAN_SHARE; CCHS2015_RFH_ONT_SHARE"
"PAADVWND","PAAD","Num of days - physically active - weekend - 7 d - (D)","Num8","CCHS2021_ONT_SHARE_M00041F",11,"2015-2021",2015,2021,"Ontario, National",TRUE,TRUE,"Share",TRUE,FALSE,FALSE,TRUE,"CCHS2015_ONT_SHARE; CCHS2015_RFH_CAN_SHARE; CCHS2015_RFH_ONT_SHARE"
"PAA_005","PAA_","Active transportation - 7 d","Num8","CCHS2021_ONT_SHARE_YESN01F",11,"2015-2021",2015,2021,"Ontario, National",TRUE,TRUE,"Share",TRUE,FALSE,FALSE,TRUE,"CCHS2015_ONT_SHARE; CCHS2015_RFH_CAN_SHARE; CCHS2015_RFH_ONT_SHARE"
"PAA_010A","PAA_","Active transportation - Monday","Num8","CCHS2021_ONT_SHARE_YESN01F",11,"2015-2021",2015,2021,"Ontario, National",TRUE,TRUE,"Share",TRUE,FALSE,FALSE,TRUE,"CCHS2015_ONT_SHARE; CCHS2015_RFH_CAN_SHARE; CCHS2015_RFH_ONT_SHARE"
"PAA_010B","PAA_","Active transportation - Tuesday","Num8","CCHS2021_ONT_SHARE_YESN01F",11,"2015-2021",2015,2021,"Ontario, National",TRUE,TRUE,"Share",TRUE,FALSE,FALSE,TRUE,"CCHS2015_ONT_SHARE; CCHS2015_RFH_CAN_SHARE; CCHS2015_RFH_ONT_SHARE"
"PAA_010C","PAA_","Active transportation - Wednesday","Num8","CCHS2021_ONT_SHARE_YESN01F",11,"2015-2021",2015,2021,"Ontario, National",TRUE,TRUE,"Share",TRUE,FALSE,FALSE,TRUE,"CCHS2015_ONT_SHARE; CCHS2015_RFH_CAN_SHARE; CCHS2015_RFH_ONT_SHARE"
"PAA_010D","PAA_","Active transportation - Thursday","Num8","CCHS2021_ONT_SHARE_YESN01F",11,"2015-2021",2015,2021,"Ontario, National",TRUE,TRUE,"Share",TRUE,FALSE,FALSE,TRUE,"CCHS2015_ONT_SHARE; CCHS2015_RFH_CAN_SHARE; CCHS2015_RFH_ONT_SHARE"
"PAA_010E","PAA_","Active transportation - Friday","Num8","CCHS2021_ONT_SHARE_YESN01F",11,"2015-2021",2015,2021,"Ontario, National",TRUE,TRUE,"Share",TRUE,FALSE,FALSE,TRUE,"CCHS2015_ONT_SHARE; CCHS2015_RFH_CAN_SHARE; CCHS2015_RFH_ONT_SHARE"
"PAA_010F","PAA_","Active transportation - Saturday","Num8","CCHS2021_ONT_SHARE_YESN01F",11,"2015-2021",2015,2021,"Ontario, National",TRUE,TRUE,"Share",TRUE,FALSE,FALSE,TRUE,"CCHS2015_ONT_SHARE; CCHS2015_RFH_CAN_SHARE; CCHS2015_RFH_ONT_SHARE"
"PAA_010G","PAA_","Active transportation - Sunday","Num8","CCHS2021_ONT_SHARE_YESN01F",11,"2015-2021",2015,2021,"Ontario, National",TRUE,TRUE,"Share",TRUE,FALSE,FALSE,TRUE,"CCHS2015_ONT_SHARE; CCHS2015_RFH_CAN_SHARE; CCHS2015_RFH_ONT_SHARE"
"PAA_015","PAA_","Active transportation  - 7 d - total - hours","Num8","CCHS2021_ONT_SHARE_M02319F",11,"2015-2021",2015,2021,"Ontario, National",TRUE,TRUE,"Share",TRUE,FALSE,FALSE,TRUE,"CCHS2015_ONT_SHARE; CCHS2015_RFH_CAN_SHARE; CCHS2015_RFH_ONT_SHARE"
"PAA_020","PAA_","Active transportation - 7 d - total - minutes","Num8","CCHS2021_ONT_SHARE_M02340F",11,"2015-2021",2015,2021,"Ontario, National",TRUE,TRUE,"Share",TRUE,FALSE,FALSE,TRUE,"CCHS2015_ONT_SHARE; CCHS2015_RFH_CAN_SHARE; CCHS2015_RFH_ONT_SHARE"
"PAA_030","PAA_","Sports / fitness / recreational physical act - 7 d","Num8","CCHS2021_ONT_SHARE_YESN01F",11,"2015-2021",2015,2021,"Ontario, National",TRUE,TRUE,"Share",TRUE,FALSE,FALSE,TRUE,"CCHS2015_ONT_SHARE; CCHS2015_RFH_CAN_SHARE; CCHS2015_RFH_ONT_SHARE"
"PAA_035","PAA_","Sports / fitness / recreational physical act - sweat","Num8","CCHS2021_ONT_SHARE_YESN01F",11,"2015-2021",2015,2021,"Ontario, National",TRUE,TRUE,"Share",TRUE,FALSE,FALSE,TRUE,"CCHS2015_ONT_SHARE; CCHS2015_RFH_CAN_SHARE; CCHS2015_RFH_ONT_SHARE"
"PAA_040A","PAA_","Sports / fitness / recreational physical act - Monday","Num8","CCHS2021_ONT_SHARE_YESN01F",11,"2015-2021",2015,2021,"Ontario, National",TRUE,TRUE,"Share",TRUE,FALSE,FALSE,TRUE,"CCHS2015_ONT_SHARE; CCHS2015_RFH_CAN_SHARE; CCHS2015_RFH_ONT_SHARE"
"PAA_040B","PAA_","Sports / fitness / recreational physical act - Tuesday","Num8","CCHS2021_ONT_SHARE_YESN01F",11,"2015-2021",2015,2021,"Ontario, National",TRUE,TRUE,"Share",TRUE,FALSE,FALSE,TRUE,"CCHS2015_ONT_SHARE; CCHS2015_RFH_CAN_SHARE; CCHS2015_RFH_ONT_SHARE"
"PAA_040C","PAA_","Sports / fitness / recreational physical act  - Wednesday","Num8","CCHS2021_ONT_SHARE_YESN01F",11,"2015-2021",2015,2021,"Ontario, National",TRUE,TRUE,"Share",TRUE,FALSE,FALSE,TRUE,"CCHS2015_ONT_SHARE; CCHS2015_RFH_CAN_SHARE; CCHS2015_RFH_ONT_SHARE"
"PAA_040D","PAA_","Sports / fitness / recreational physical act - Thursday","Num8","CCHS2021_ONT_SHARE_YESN01F",11,"2015-2021",2015,2021,"Ontario, National",TRUE,TRUE,"Share",TRUE,FALSE,FALSE,TRUE,"CCHS2015_ONT_SHARE; CCHS2015_RFH_CAN_SHARE; CCHS2015_RFH_ONT_SHARE"
"PAA_040E","PAA_","Sports / fitness / recreational physical act - Friday","Num8","CCHS2021_ONT_SHARE_YESN01F",11,"2015-2021",2015,2021,"Ontario, National",TRUE,TRUE,"Share",TRUE,FALSE,FALSE,TRUE,"CCHS2015_ONT_SHARE; CCHS2015_RFH_CAN_SHARE; CCHS2015_RFH_ONT_SHARE"
"PAA_040F","PAA_","Sports / fitness / recreational physical act - Saturday","Num8","CCHS2021_ONT_SHARE_YESN01F",11,"2015-2021",2015,2021,"Ontario, National",TRUE,TRUE,"Share",TRUE,FALSE,FALSE,TRUE,"CCHS2015_ONT_SHARE; CCHS2015_RFH_CAN_SHARE; CCHS2015_RFH_ONT_SHARE"
"PAA_040G","PAA_","Sports / fitness / recreational physical act - Sunday","Num8","CCHS2021_ONT_SHARE_YESN01F",11,"2015-2021",2015,2021,"Ontario, National",TRUE,TRUE,"Share",TRUE,FALSE,FALSE,TRUE,"CCHS2015_ONT_SHARE; CCHS2015_RFH_CAN_SHARE; CCHS2015_RFH_ONT_SHARE"
"PAA_045","PAA_","Sports / fitness / recreational physical act - 7 d - total - hours","Num8","CCHS2021_ONT_SHARE_M02319F",11,"2015-2021",2015,2021,"Ontario, National",TRUE,TRUE,"Share",TRUE,FALSE,FALSE,TRUE,"CCHS2015_ONT_SHARE; CCHS2015_RFH_CAN_SHARE; CCHS2015_RFH_ONT_SHARE"
"PAA_050","PAA_","Sports / fitness / recreational physical act - 7 d - total - minutes","Num8","CCHS2021_ONT_SHARE_M02340F",11,"2015-2021",2015,2021,"Ontario, National",TRUE,TRUE,"Share",TRUE,FALSE,FALSE,TRUE,"CCHS2015_ONT_SHARE; CCHS2015_RFH_CAN_SHARE; CCHS2015_RFH_ONT_SHARE"
"PAA_060","PAA_","Other physical activities - 7 d","Num8","CCHS2021_ONT_SHARE_YESN01F",11,"2015-2021",2015,2021,"Ontario, National",TRUE,TRUE,"Share",TRUE,FALSE,FALSE,TRUE,"CCHS2015_ONT_SHARE; CCHS2015_RFH_CAN_SHARE; CCHS2015_RFH_ONT_SHARE"
"PAA_065","PAA_","Other physical activities - sweat","Num8","CCHS2021_ONT_SHARE_YESN01F",11,"2015-2021",2015,2021,"Ontario, National",TRUE,TRUE,"Share",TRUE,FALSE,FALSE,TRUE,"CCHS2015_ONT_SHARE; CCHS2015_RFH_CAN_SHARE; CCHS2015_RFH_ONT_SHARE"
"PAA_070A","PAA_","Other physical activities -  Monday","Num8","CCHS2021_ONT_SHARE_YESN01F",11,"2015-2021",2015,2021,"Ontario, National",TRUE,TRUE,"Share",TRUE,FALSE,FALSE,TRUE,"CCHS2015_ONT_SHARE; CCHS2015_RFH_CAN_SHARE; CCHS2015_RFH_ONT_SHARE"
"PAA_070B","PAA_","Other physical activities - Tuesday","Num8","CCHS2021_ONT_SHARE_YESN01F",11,"2015-2021",2015,2021,"Ontario, National",TRUE,TRUE,"Share",TRUE,FALSE,FALSE,TRUE,"CCHS2015_ONT_SHARE; CCHS2015_RFH_CAN_SHARE; CCHS2015_RFH_ONT_SHARE"
"PAA_070C","PAA_","Other physical activities - Wednesday","Num8","CCHS2021_ONT_SHARE_YESN01F",11,"2015-2021",2015,2021,"Ontario, National",TRUE,TRUE,"Share",TRUE,FALSE,FALSE,TRUE,"CCHS2015_ONT_SHARE; CCHS2015_RFH_CAN_SHARE; CCHS2015_RFH_ONT_SHARE"
"PAA_070D","PAA_","Other physical activities - Thursday","Num8","CCHS2021_ONT_SHARE_YESN01F",11,"2015-2021",2015,2021,"Ontario, National",TRUE,TRUE,"Share",TRUE,FALSE,FALSE,TRUE,"CCHS2015_ONT_SHARE; CCHS2015_RFH_CAN_SHARE; CCHS2015_RFH_ONT_SHARE"
"PAA_070E","PAA_","Other physical activities - Friday","Num8","CCHS2021_ONT_SHARE_YESN01F",11,"2015-2021",2015,2021,"Ontario, National",TRUE,TRUE,"Share",TRUE,FALSE,FALSE,TRUE,"CCHS2015_ONT_SHARE; CCHS2015_RFH_CAN_SHARE; CCHS2015_RFH_ONT_SHARE"
"PAA_070F","PAA_","Other physical activities - Saturday","Num8","CCHS2021_ONT_SHARE_YESN01F",11,"2015-2021",2015,2021,"Ontario, National",TRUE,TRUE,"Share",TRUE,FALSE,FALSE,TRUE,"CCHS2015_ONT_SHARE; CCHS2015_RFH_CAN_SHARE; CCHS2015_RFH_ONT_SHARE"
"PAA_070G","PAA_","Other physical activities - Sunday","Num8","CCHS2021_ONT_SHARE_YESN01F",11,"2015-2021",2015,2021,"Ontario, National",TRUE,TRUE,"Share",TRUE,FALSE,FALSE,TRUE,"CCHS2015_ONT_SHARE; CCHS2015_RFH_CAN_SHARE; CCHS2015_RFH_ONT_SHARE"
"PAA_075","PAA_","Other physical activities - 7 d - total - hours","Num8","CCHS2021_ONT_SHARE_M02319F",11,"2015-2021",2015,2021,"Ontario, National",TRUE,TRUE,"Share",TRUE,FALSE,FALSE,TRUE,"CCHS2015_ONT_SHARE; CCHS2015_RFH_CAN_SHARE; CCHS2015_RFH_ONT_SHARE"
"PAA_080","PAA_","Other physical activities - 7 d - total - minutes","Num8","CCHS2021_ONT_SHARE_M02340F",11,"2015-2021",2015,2021,"Ontario, National",TRUE,TRUE,"Share",TRUE,FALSE,FALSE,TRUE,"CCHS2015_ONT_SHARE; CCHS2015_RFH_CAN_SHARE; CCHS2015_RFH_ONT_SHARE"
"PAA_095","PAA_","Physical activities - vigorous intensity","Num8","CCHS2021_ONT_SHARE_YESN01F",11,"2015-2021",2015,2021,"Ontario, National",TRUE,TRUE,"Share",TRUE,FALSE,FALSE,TRUE,"CCHS2015_ONT_SHARE; CCHS2015_RFH_CAN_SHARE; CCHS2015_RFH_ONT_SHARE"
"PAA_100","PAA_","Physical activities - vigorous intensity - 7 d - total - hours","Num8","CCHS2021_ONT_SHARE_M02319F",11,"2015-2021",2015,2021,"Ontario, National",TRUE,TRUE,"Share",TRUE,FALSE,FALSE,TRUE,"CCHS2015_ONT_SHARE; CCHS2015_RFH_CAN_SHARE; CCHS2015_RFH_ONT_SHARE"
"PAA_105","PAA_","Physical activities - vigorous intensity - 7 d - total - minutes","Num8","CCHS2021_ONT_SHARE_M02340F",11,"2015-2021",2015,2021,"Ontario, National",TRUE,TRUE,"Share",TRUE,FALSE,FALSE,TRUE,"CCHS2015_ONT_SHARE; CCHS2015_RFH_CAN_SHARE; CCHS2015_RFH_ONT_SHARE"
